fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_temp_50000, PWPR(2), 195.312, 7.404, 195.312, 0.477, 7.800, 26.378, 1.450, 1.980, 7.800, 29.142, 429, 0, 429, 0, 0
obs_temp_50000, PWPR(2), 195.312, 7.205, 195.312, 0.456, 7.900, 27.108, 1.453, 1.984, 7.900, 29.121, 416, 0, 416, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.966, 195.312, 0.448, 8.000, 28.039, 1.455, 1.993, 8.000, 29.082, 402, 0, 402, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.812, 195.312, 0.511, 8.100, 28.670, 1.457, 1.996, 8.100, 29.072, 392, 0, 392, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.576, 195.312, 0.460, 8.200, 29.700, 1.463, 2.008, 8.200, 29.020, 377, 0, 377, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.431, 195.312, 0.441, 8.300, 30.372, 1.469, 2.017, 8.300, 28.980, 369, 0, 369, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.357, 195.312, 0.423, 8.400, 30.722, 1.469, 2.020, 8.399, 28.965, 365, 0, 365, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.187, 195.312, 0.411, 8.500, 31.571, 1.473, 2.027, 8.500, 28.936, 354, 0, 354, 0, 0
obs_temp_50000, PWPR(2), 195.312, 6.014, 195.312, 0.423, 8.600, 32.478, 1.480, 2.038, 8.600, 28.890, 342, 0, 342, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.811, 195.312, 0.405, 8.700, 33.613, 1.480, 2.043, 8.699, 28.867, 330, 0, 330, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.658, 195.312, 0.378, 8.800, 34.518, 1.495, 2.062, 8.800, 28.788, 320, 0, 320, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.594, 195.312, 0.364, 8.900, 34.916, 1.488, 2.058, 8.900, 28.805, 317, 0, 317, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.451, 195.312, 0.367, 9.000, 35.829, 1.492, 2.069, 9.000, 28.760, 309, 0, 309, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.277, 195.312, 0.388, 9.100, 37.010, 1.507, 2.086, 9.099, 28.687, 298, 0, 298, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.139, 195.312, 0.368, 9.200, 38.008, 1.500, 2.086, 9.200, 28.687, 290, 0, 290, 0, 0
obs_temp_50000, PWPR(2), 195.312, 5.068, 195.312, 0.344, 9.300, 38.536, 1.503, 2.094, 9.300, 28.654, 286, 0, 286, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.788, 195.312, 0.325, 9.400, 40.791, 1.515, 2.108, 9.400, 28.596, 271, 0, 271, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.669, 195.312, 0.310, 9.500, 41.832, 1.519, 2.116, 9.500, 28.561, 264, 0, 264, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.504, 195.312, 0.311, 9.600, 43.365, 1.523, 2.125, 9.600, 28.528, 254, 0, 254, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.409, 195.312, 0.302, 9.700, 44.297, 1.528, 2.133, 9.700, 28.494, 248, 0, 248, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.329, 195.312, 0.315, 9.800, 45.116, 1.535, 2.147, 9.800, 28.438, 243, 0, 243, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.257, 195.312, 0.325, 9.900, 45.882, 1.533, 2.143, 9.900, 28.454, 239, 0, 239, 0, 0
obs_temp_50000, PWPR(2), 195.312, 4.179, 195.312, 0.305, 10.000, 46.740, 1.535, 2.150, 9.999, 28.426, 234, 0, 234, 0, 0
obs_temp_50000, PWPR(3), 195.312, 174.429, 195.312, 8.241, 1.000, 1.120, 0.199, 0.333, 1.000, 44.621, 8793, 1, 0, 8792, 0
obs_temp_50000, PWPR(3), 195.312, 167.740, 195.312, 7.896, 1.100, 1.164, 0.230, 0.374, 1.100, 43.616, 8453, 0, 0, 8453, 0
obs_temp_50000, PWPR(3), 195.312, 161.679, 195.312, 7.892, 1.200, 1.208, 0.260, 0.414, 1.200, 42.736, 8145, 0, 0, 8145, 0
obs_temp_50000, PWPR(3), 195.312, 155.311, 195.312, 7.423, 1.300, 1.258, 0.295, 0.460, 1.300, 41.824, 7824, 0, 0, 7824, 0
obs_temp_50000, PWPR(3), 195.312, 149.316, 195.312, 7.093, 1.400, 1.308, 0.331, 0.506, 1.400, 40.994, 7522, 0, 0, 7522, 0
obs_temp_50000, PWPR(3), 195.312, 143.382, 195.312, 6.929, 1.500, 1.362, 0.367, 0.551, 1.500, 40.244, 7217, 0, 0, 7217, 0
obs_temp_50000, PWPR(3), 195.312, 136.772, 195.312, 6.584, 1.600, 1.428, 0.405, 0.599, 1.600, 39.527, 6880, 3, 0, 6877, 0
obs_temp_50000, PWPR(3), 195.312, 129.572, 195.312, 6.251, 1.700, 1.507, 0.453, 0.655, 1.700, 38.749, 6516, 0, 0, 6516, 0
obs_temp_50000, PWPR(3), 195.312, 123.025, 195.312, 6.017, 1.800, 1.588, 0.496, 0.705, 1.800, 38.110, 6179, 0, 0, 6179, 0
obs_temp_50000, PWPR(3), 195.312, 116.369, 195.312, 5.537, 1.900, 1.678, 0.537, 0.753, 1.900, 37.543, 5842, 0, 0, 5842, 0
obs_temp_50000, PWPR(3), 195.312, 110.032, 195.312, 5.463, 2.000, 1.775, 0.584, 0.807, 2.000, 36.937, 5516, 2, 0, 5514, 0
obs_temp_50000, PWPR(3), 195.312, 103.339, 195.312, 5.096, 2.100, 1.890, 0.628, 0.857, 2.100, 36.417, 5179, 0, 0, 5179, 0
obs_temp_50000, PWPR(3), 195.312, 97.034, 195.312, 4.730, 2.200, 2.013, 0.669, 0.907, 2.200, 35.926, 4860, 0, 0, 4860, 0
obs_temp_50000, PWPR(3), 195.312, 90.997, 195.312, 4.406, 2.300, 2.146, 0.706, 0.950, 2.300, 35.519, 4555, 0, 0, 4555, 0
obs_temp_50000, PWPR(3), 195.312, 85.811, 195.312, 4.213, 2.400, 2.276, 0.746, 0.995, 2.400, 35.114, 4294, 0, 0, 4294, 0
obs_temp_50000, PWPR(3), 195.312, 80.153, 195.312, 3.824, 2.500, 2.437, 0.782, 1.039, 2.500, 34.743, 4007, 0, 0, 4007, 0
obs_temp_50000, PWPR(3), 195.312, 75.146, 195.312, 3.609, 2.600, 2.599, 0.815, 1.078, 2.600, 34.422, 3752, 0, 0, 3752, 0
obs_temp_50000, PWPR(3), 195.312, 70.559, 195.312, 3.460, 2.700, 2.768, 0.846, 1.116, 2.700, 34.121, 3520, 0, 0, 3520, 0
obs_temp_50000, PWPR(3), 195.312, 66.158, 195.312, 3.278, 2.800, 2.952, 0.878, 1.153, 2.800, 33.834, 3298, 0, 0, 3298, 0
obs_temp_50000, PWPR(3), 195.312, 62.132, 195.312, 3.091, 2.900, 3.144, 0.908, 1.190, 2.900, 33.566, 3096, 0, 0, 3096, 0
obs_temp_50000, PWPR(3), 195.312, 58.418, 195.312, 2.860, 3.000, 3.343, 0.937, 1.224, 3.000, 33.317, 2906, 0, 0, 2906, 0
obs_temp_50000, PWPR(3), 195.312, 55.019, 195.312, 2.695, 3.100, 3.550, 0.962, 1.255, 3.100, 33.103, 2736, 0, 0, 2736, 0
obs_temp_50000, PWPR(3), 195.312, 51.617, 195.312, 2.494, 3.200, 3.784, 0.991, 1.290, 3.200, 32.863, 2562, 0, 0, 2562, 0
obs_temp_50000, PWPR(3), 195.312, 48.493, 195.312, 2.219, 3.300, 4.028, 1.015, 1.319, 3.300, 32.666, 2406, 0, 0, 2406, 0
obs_temp_50000, PWPR(3), 195.312, 45.581, 195.312, 2.235, 3.400, 4.285, 1.034, 1.344, 3.400, 32.504, 2261, 0, 0, 2261, 0
obs_temp_50000, PWPR(3), 195.312, 43.026, 195.312, 2.108, 3.500, 4.539, 1.052, 1.368, 3.500, 32.354, 2131, 0, 0, 2131, 0
obs_temp_50000, PWPR(3), 195.312, 41.060, 195.312, 2.020, 3.600, 4.757, 1.069, 1.389, 3.600, 32.222, 2032, 0, 0, 2032, 0
obs_temp_50000, PWPR(3), 195.312, 38.879, 195.312, 1.880, 3.700, 5.024, 1.086, 1.413, 3.700, 32.070, 1923, 0, 0, 1923, 0
obs_temp_50000, PWPR(3), 195.312, 37.224, 195.312, 1.792, 3.800, 5.247, 1.102, 1.433, 3.800, 31.949, 1840, 0, 0, 1840, 0
obs_temp_50000, PWPR(3), 195.312, 35.206, 195.312, 1.718, 3.900, 5.548, 1.119, 1.457, 3.900, 31.805, 1742, 0, 0, 1742, 0
obs_temp_50000, PWPR(3), 195.312, 33.589, 195.312, 1.671, 4.000, 5.815, 1.132, 1.474, 4.000, 31.706, 1662, 0, 0, 1662, 0
obs_temp_50000, PWPR(3), 195.312, 32.093, 195.312, 1.570, 4.100, 6.086, 1.145, 1.493, 4.100, 31.595, 1585, 0, 0, 1585, 0
obs_temp_50000, PWPR(3), 195.312, 30.631, 195.312, 1.565, 4.200, 6.376, 1.160, 1.513, 4.200, 31.479, 1510, 0, 0, 1510, 0
obs_temp_50000, PWPR(3), 195.312, 29.048, 195.312, 1.494, 4.300, 6.724, 1.172, 1.531, 4.300, 31.373, 1431, 0, 0, 1431, 0
obs_temp_50000, PWPR(3), 195.312, 27.834, 195.312, 1.390, 4.400, 7.017, 1.188, 1.554, 4.400, 31.246, 1371, 0, 0, 1371, 0
obs_temp_50000, PWPR(3), 195.312, 26.644, 195.312, 1.292, 4.500, 7.331, 1.200, 1.572, 4.500, 31.146, 1311, 0, 0, 1311, 0
obs_temp_50000, PWPR(3), 195.312, 25.671, 195.312, 1.318, 4.600, 7.608, 1.212, 1.588, 4.600, 31.058, 1262, 0, 0, 1262, 0
obs_temp_50000, PWPR(3), 195.312, 24.367, 195.312, 1.252, 4.700, 8.015, 1.224, 1.607, 4.700, 30.955, 1198, 0, 0, 1198, 0
obs_temp_50000, PWPR(3), 195.312, 23.158, 195.312, 1.161, 4.800, 8.434, 1.239, 1.628, 4.800, 30.840, 1137, 0, 0, 1137, 0
obs_temp_50000, PWPR(3), 195.312, 22.007, 195.312, 1.122, 4.900, 8.875, 1.252, 1.648, 4.900, 30.736, 1080, 0, 0, 1080, 0
obs_temp_50000, PWPR(3), 195.312, 21.062, 195.312, 1.030, 5.000, 9.273, 1.261, 1.662, 5.000, 30.662, 1031, 0, 0, 1031, 0
obs_temp_50000, PWPR(3), 195.312, 20.400, 195.312, 1.038, 5.100, 9.574, 1.268, 1.675, 5.100, 30.591, 997, 0, 0, 997, 0
obs_temp_50000, PWPR(3), 195.312, 19.574, 195.312, 0.934, 5.200, 9.978, 1.281, 1.695, 5.200, 30.493, 957, 0, 0, 957, 0
obs_temp_50000, PWPR(3), 195.312, 19.044, 195.312, 1.015, 5.300, 10.256, 1.288, 1.705, 5.300, 30.439, 929, 0, 0, 929, 0
obs_temp_50000, PWPR(3), 195.312, 18.089, 195.312, 0.891, 5.400, 10.797, 1.296, 1.719, 5.400, 30.370, 882, 0, 0, 882, 0
obs_temp_50000, PWPR(3), 195.312, 17.334, 195.312, 0.901, 5.500, 11.268, 1.303, 1.730, 5.500, 30.314, 844, 0, 0, 844, 0
obs_temp_50000, PWPR(3), 195.312, 16.251, 195.312, 0.796, 5.600, 12.019, 1.315, 1.749, 5.600, 30.216, 790, 0, 0, 790, 0
obs_temp_50000, PWPR(3), 195.312, 15.751, 195.312, 0.822, 5.700, 12.400, 1.322, 1.763, 5.700, 30.148, 764, 0, 0, 764, 0
obs_temp_50000, PWPR(3), 195.312, 15.239, 195.312, 0.787, 5.800, 12.816, 1.332, 1.776, 5.800, 30.083, 739, 0, 0, 739, 0
obs_temp_50000, PWPR(3), 195.312, 14.685, 195.312, 0.726, 5.900, 13.301, 1.339, 1.789, 5.900, 30.021, 712, 0, 0, 712, 0
obs_temp_50000, PWPR(3), 195.312, 14.357, 195.312, 0.762, 6.000, 13.604, 1.345, 1.799, 6.000, 29.974, 696, 0, 0, 696, 0
obs_temp_50000, PWPR(3), 195.312, 13.766, 195.312, 0.739, 6.100, 14.188, 1.349, 1.806, 6.099, 29.937, 667, 0, 0, 667, 0
obs_temp_50000, PWPR(3), 195.312, 13.435, 195.312, 0.691, 6.200, 14.538, 1.355, 1.817, 6.200, 29.886, 650, 0, 0, 650, 0
obs_temp_50000, PWPR(3), 195.312, 12.726, 195.312, 0.742, 6.300, 15.348, 1.362, 1.830, 6.300, 29.823, 616, 0, 0, 616, 0
obs_temp_50000, PWPR(3), 195.312, 12.306, 195.312, 0.679, 6.400, 15.872, 1.371, 1.844, 6.400, 29.756, 595, 0, 0, 595, 0
obs_temp_50000, PWPR(3), 195.312, 12.046, 195.312, 0.628, 6.500, 16.214, 1.378, 1.856, 6.500, 29.703, 581, 0, 0, 581, 0
obs_temp_50000, PWPR(3), 195.312, 11.626, 195.312, 0.641, 6.600, 16.800, 1.383, 1.865, 6.600, 29.659, 560, 0, 0, 560, 0
obs_temp_50000, PWPR(3), 195.312, 11.195, 195.312, 0.648, 6.700, 17.446, 1.392, 1.880, 6.700, 29.589, 539, 0, 0, 539, 0
obs_temp_50000, PWPR(3), 195.312, 10.886, 195.312, 0.580, 6.800, 17.942, 1.397, 1.888, 6.800, 29.552, 524, 0, 0, 524, 0
obs_temp_50000, PWPR(3), 195.312, 10.484, 195.312, 0.572, 6.900, 18.629, 1.402, 1.899, 6.900, 29.503, 504, 0, 0, 504, 0
obs_temp_50000, PWPR(3), 195.312, 10.259, 195.312, 0.581, 7.000, 19.039, 1.406, 1.907, 7.000, 29.468, 492, 0, 0, 492, 0
obs_temp_50000, PWPR(3), 195.312, 9.840, 195.312, 0.590, 7.100, 19.849, 1.412, 1.917, 7.100, 29.420, 471, 0, 0, 471, 0
obs_temp_50000, PWPR(3), 195.312, 9.509, 195.312, 0.533, 7.200, 20.540, 1.414, 1.923, 7.200, 29.394, 455, 0, 0, 455, 0
obs_temp_50000, PWPR(3), 195.312, 9.128, 195.312, 0.498, 7.300, 21.397, 1.422, 1.935, 7.300, 29.339, 436, 0, 0, 436, 0
obs_temp_50000, PWPR(3), 195.312, 8.865, 195.312, 0.476, 7.400, 22.031, 1.428, 1.946, 7.400, 29.291, 423, 0, 0, 423, 0
obs_temp_50000, PWPR(3), 195.312, 8.559, 195.312, 0.500, 7.500, 22.821, 1.433, 1.955, 7.499, 29.250, 407, 0, 0, 407, 0
obs_temp_50000, PWPR(3), 195.312, 8.411, 195.312, 0.459, 7.600, 23.221, 1.438, 1.964, 7.600, 29.209, 400, 0, 0, 400, 0
obs_temp_50000, PWPR(3), 195.312, 8.227, 195.312, 0.443, 7.700, 23.742, 1.439, 1.969, 7.700, 29.187, 390, 0, 0, 390, 0
obs_temp_50000, PWPR(3), 195.312, 7.852, 195.312, 0.420, 7.800, 24.876, 1.446, 1.982, 7.800, 29.133, 372, 0, 0, 372, 0
obs_temp_50000, PWPR(3), 195.312, 7.594, 195.312, 0.440, 7.900, 25.720, 1.450, 1.991, 7.899, 29.090, 360, 0, 0, 360, 0
obs_temp_50000, PWPR(3), 195.312, 7.356, 195.312, 0.414, 8.000, 26.550, 1.453, 1.997, 8.000, 29.066, 348, 0, 0, 348, 0
obs_temp_50000, PWPR(3), 195.312, 7.139, 195.312, 0.385, 8.100, 27.360, 1.457, 2.005, 8.099, 29.033, 337, 0, 0, 337, 0
obs_temp_50000, PWPR(3), 195.312, 6.898, 195.312, 0.372, 8.200, 28.313, 1.461, 2.014, 8.200, 28.993, 325, 0, 0, 325, 0
obs_temp_50000, PWPR(3), 195.312, 6.787, 195.312, 0.411, 8.300, 28.777, 1.467, 2.022, 8.300, 28.960, 319, 0, 0, 319, 0
obs_temp_50000, PWPR(3), 195.312, 6.729, 195.312, 0.420, 8.400, 29.028, 1.470, 2.031, 8.400, 28.921, 316, 0, 0, 316, 0
obs_temp_50000, PWPR(3), 195.312, 6.580, 195.312, 0.377, 8.500, 29.682, 1.471, 2.037, 8.500, 28.893, 309, 0, 0, 309, 0
obs_temp_50000, PWPR(3), 195.312, 6.482, 195.312, 0.362, 8.600, 30.130, 1.475, 2.044, 8.600, 28.864, 303, 0, 0, 303, 0
obs_temp_50000, PWPR(3), 195.312, 6.221, 195.312, 0.349, 8.700, 31.397, 1.480, 2.052, 8.700, 28.830, 291, 0, 0, 291, 0
obs_temp_50000, PWPR(3), 195.312, 6.007, 195.312, 0.328, 8.800, 32.515, 1.491, 2.066, 8.799, 28.773, 280, 0, 0, 280, 0
obs_temp_50000, PWPR(3), 195.312, 5.812, 195.312, 0.356, 8.900, 33.608, 1.495, 2.074, 8.900, 28.737, 271, 0, 0, 271, 0
obs_temp_50000, PWPR(3), 195.312, 5.702, 195.312, 0.358, 9.000, 34.252, 1.501, 2.084, 9.000, 28.695, 265, 0, 0, 265, 0
obs_temp_50000, PWPR(3), 195.312, 5.640, 195.312, 0.323, 9.100, 34.632, 1.506, 2.093, 9.099, 28.658, 262, 0, 0, 262, 0
obs_temp_50000, PWPR(3), 195.312, 5.436, 195.312, 0.303, 9.200, 35.932, 1.506, 2.094, 9.200, 28.653, 252, 0, 0, 252, 0
obs_temp_50000, PWPR(3), 195.312, 5.182, 195.312, 0.291, 9.300, 37.693, 1.514, 2.109, 9.300, 28.593, 239, 0, 0, 239, 0
obs_temp_50000, PWPR(3), 195.312, 5.099, 195.312, 0.293, 9.400, 38.307, 1.515, 2.112, 9.400, 28.582, 235, 0, 0, 235, 0
obs_temp_50000, PWPR(3), 195.312, 4.915, 195.312, 0.302, 9.500, 39.738, 1.516, 2.115, 9.500, 28.567, 226, 0, 0, 226, 0
obs_temp_50000, PWPR(3), 195.312, 4.802, 195.312, 0.279, 9.600, 40.675, 1.521, 2.123, 9.599, 28.534, 220, 0, 0, 220, 0
obs_temp_50000, PWPR(3), 195.312, 4.740, 195.312, 0.268, 9.700, 41.203, 1.521, 2.124, 9.700, 28.530, 217, 0, 0, 217, 0
obs_temp_50000, PWPR(3), 195.312, 4.656, 195.312, 0.258, 9.800, 41.946, 1.524, 2.130, 9.800, 28.505, 213, 0, 0, 213, 0
obs_temp_50000, PWPR(3), 195.312, 4.680, 195.312, 0.258, 9.900, 41.736, 1.524, 2.131, 9.900, 28.503, 214, 0, 0, 214, 0
obs_temp_50000, PWPR(3), 195.312, 4.487, 195.312, 0.281, 10.000, 43.526, 1.524, 2.141, 10.000, 28.461, 205, 0, 0, 205, 0
obs_temp_50000, PFPL, 195.312, 21.565, 195.312, 0.004, 1.000, 9.057, 0.499, 0.576, 1.000, 39.861, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 20.389, 195.312, 0.003, 1.100, 9.579, 0.541, 0.627, 1.100, 39.134, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 19.296, 195.312, 0.003, 1.200, 10.122, 0.578, 0.674, 1.200, 38.505, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 18.328, 195.312, 0.003, 1.300, 10.656, 0.612, 0.718, 1.300, 37.951, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 17.459, 195.312, 0.004, 1.400, 11.187, 0.645, 0.760, 1.400, 37.458, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 16.626, 195.312, 0.003, 1.500, 11.747, 0.677, 0.801, 1.500, 37.003, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 15.896, 195.312, 0.003, 1.600, 12.287, 0.711, 0.842, 1.600, 36.566, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 15.241, 195.312, 0.005, 1.700, 12.815, 0.743, 0.883, 1.700, 36.151, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 14.679, 195.312, 0.009, 1.800, 13.306, 0.777, 0.925, 1.800, 35.747, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 14.119, 195.312, 0.012, 1.900, 13.833, 0.811, 0.969, 1.900, 35.348, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 13.713, 195.312, 0.004, 2.000, 14.243, 0.847, 1.014, 2.000, 34.954, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 13.284, 195.312, 0.004, 2.100, 14.703, 0.884, 1.060, 2.100, 34.564, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 12.915, 195.312, 0.004, 2.200, 15.123, 0.921, 1.109, 2.200, 34.174, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 12.594, 195.312, 0.006, 2.300, 15.509, 0.959, 1.158, 2.300, 33.800, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 12.257, 195.312, 0.007, 2.400, 15.935, 0.996, 1.207, 2.400, 33.442, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 11.908, 195.312, 0.005, 2.500, 16.402, 1.032, 1.255, 2.500, 33.100, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 11.545, 195.312, 0.005, 2.600, 16.918, 1.067, 1.303, 2.600, 32.776, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 11.170, 195.312, 0.004, 2.700, 17.486, 1.100, 1.349, 2.700, 32.473, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 10.868, 195.312, 0.004, 2.800, 17.971, 1.133, 1.394, 2.800, 32.189, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 10.511, 195.312, 0.004, 2.900, 18.582, 1.163, 1.437, 2.900, 31.923, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 10.179, 195.312, 0.004, 3.000, 19.188, 1.193, 1.479, 3.000, 31.675, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 9.804, 195.312, 0.004, 3.100, 19.922, 1.220, 1.519, 3.100, 31.444, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 9.461, 195.312, 0.004, 3.200, 20.644, 1.247, 1.557, 3.200, 31.228, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 9.143, 195.312, 0.005, 3.300, 21.363, 1.271, 1.594, 3.300, 31.024, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 8.822, 195.312, 0.004, 3.400, 22.139, 1.295, 1.630, 3.400, 30.832, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 8.541, 195.312, 0.004, 3.500, 22.868, 1.317, 1.664, 3.500, 30.653, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 8.207, 195.312, 0.004, 3.600, 23.798, 1.338, 1.696, 3.600, 30.485, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 7.918, 195.312, 0.004, 3.700, 24.667, 1.358, 1.727, 3.700, 30.327, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 7.650, 195.312, 0.004, 3.800, 25.530, 1.376, 1.757, 3.800, 30.179, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 7.386, 195.312, 0.004, 3.900, 26.445, 1.394, 1.785, 3.900, 30.041, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 7.115, 195.312, 0.004, 4.000, 27.450, 1.411, 1.812, 3.999, 29.912, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 6.832, 195.312, 0.004, 4.100, 28.588, 1.426, 1.837, 4.100, 29.791, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 6.600, 195.312, 0.004, 4.200, 29.595, 1.441, 1.861, 4.200, 29.676, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 6.370, 195.312, 0.004, 4.300, 30.661, 1.455, 1.885, 4.300, 29.568, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 6.168, 195.312, 0.005, 4.400, 31.666, 1.469, 1.908, 4.400, 29.464, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 5.941, 195.312, 0.004, 4.500, 32.873, 1.482, 1.929, 4.500, 29.366, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 5.703, 195.312, 0.004, 4.600, 34.247, 1.494, 1.950, 4.600, 29.272, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 5.515, 195.312, 0.004, 4.700, 35.417, 1.506, 1.970, 4.700, 29.183, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 5.311, 195.312, 0.004, 4.800, 36.778, 1.517, 1.990, 4.800, 29.098, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 5.137, 195.312, 0.007, 4.900, 38.023, 1.528, 2.009, 4.900, 29.016, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 4.986, 195.312, 0.004, 5.000, 39.170, 1.538, 2.027, 5.000, 28.938, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 4.839, 195.312, 0.004, 5.100, 40.363, 1.548, 2.044, 5.099, 28.863, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 4.675, 195.312, 0.004, 5.200, 41.780, 1.557, 2.061, 5.200, 28.791, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 4.521, 195.312, 0.004, 5.300, 43.197, 1.566, 2.077, 5.299, 28.724, 0, 0, 0, 0, 0
obs_temp_50000, PFPL, 195.312, 4.370, 195.312, 0.004, 5.400, 44.693, 1.575, 2.093, 5.400, 28.658, 0, 0, 0, 0, 0
